Pair	Ka	Ks	Ka/Ks	SeqQ	SeqS
986	3.1689	41.3115	0.0767	Gene.1481::ACA1_025410-t26_1::g.1481::m.1481	Gene.35355::ACA1_261250-t26_1::g.35355::m.35355
987	2.0859	12.3706	0.1686	Gene.1481::ACA1_025410-t26_1::g.1481::m.1481	Gene.35351::ACA1_261250-t26_1::g.35351::m.35351
988	1.4455	7.8857	0.1833	Gene.1481::ACA1_025410-t26_1::g.1481::m.1481	Gene.2605::ACA1_036250-t26_1::g.2605::m.2605
989	2.0050	4.3319	0.4628	Gene.1481::ACA1_025410-t26_1::g.1481::m.1481	Gene.14344::ACA1_097300-t26_1::g.14344::m.14344
990	17.8615	14.2901	1.2499	Gene.1481::ACA1_025410-t26_1::g.1481::m.1481	Gene.17757::ACA1_123510-t26_1::g.17757::m.17757
991	18.4716	14.2965	1.2920	Gene.1481::ACA1_025410-t26_1::g.1481::m.1481	Gene.35297::ACA1_261000-t26_1::g.35297::m.35297
992	14.5132	22.5271	0.6443	Gene.1481::ACA1_025410-t26_1::g.1481::m.1481	Gene.14955::ACA1_100660-t26_1::g.14955::m.14955
993	23.4937	1.4742	15.9364	Gene.1481::ACA1_025410-t26_1::g.1481::m.1481	Gene.35346::ACA1_261240-t26_1::g.35346::m.35346
994	1.2980	5.6404	0.2301	Gene.1481::ACA1_025410-t26_1::g.1481::m.1481	Gene.28936::ACA1_202730-t26_1::g.28936::m.28936
995	25.9795	1.4663	17.7175	Gene.1481::ACA1_025410-t26_1::g.1481::m.1481	Gene.26749::ACA1_185310-t26_1::g.26749::m.26749
996	1.7039	5.4706	0.3115	Gene.1481::ACA1_025410-t26_1::g.1481::m.1481	Gene.35301::ACA1_261000-t26_1::g.35301::m.35301
997	1.5408	9.7579	0.1579	Gene.1508::ACA1_025550-t26_1::g.1508::m.1508	Gene.44667::ACA1_352480-t26_1::g.44667::m.44667
998	0.3576	0.2075	1.7228	Gene.1509::ACA1_025550-t26_1::g.1509::m.1509	Gene.44667::ACA1_352480-t26_1::g.44667::m.44667
999	0.0697	0.1652	0.4219	Gene.1535::ACA1_025710-t26_1::g.1535::m.1535	Gene.3226::ACA1_040510-t26_1::g.3226::m.3226
1000	0.7820	19.2244	0.0407	Gene.1535::ACA1_025710-t26_1::g.1535::m.1535	Gene.3227::ACA1_040510-t26_1::g.3227::m.3227
9901	0.0158	0.0392	0.4029	Gene.18083::ACA1_127450-t26_1::g.18083::m.18083	Gene.18118::ACA1_127660-t26_1::g.18118::m.18118
9902	1.3170	79.0007	0.0167	Gene.18083::ACA1_127450-t26_1::g.18083::m.18083	Gene.18117::ACA1_127660-t26_1::g.18117::m.18117
9903	3.6839	61.2954	0.0601	Gene.18083::ACA1_127450-t26_1::g.18083::m.18083	Gene.18119::ACA1_127660-t26_1::g.18119::m.18119
9904	4.2166	38.7407	0.1088	Gene.18083::ACA1_127450-t26_1::g.18083::m.18083	Gene.18120::ACA1_127660-t26_1::g.18120::m.18120
9905	3.8032	39.3490	0.0967	Gene.18083::ACA1_127450-t26_1::g.18083::m.18083	Gene.18096::ACA1_127590-t26_1::g.18096::m.18096
9906	0.0272	0.0898	0.3033	Gene.18084::ACA1_127450-t26_1::g.18084::m.18084	Gene.18095::ACA1_127590-t26_1::g.18095::m.18095
9907	2.7524	69.0035	0.0399	Gene.18084::ACA1_127450-t26_1::g.18084::m.18084	Gene.18094::ACA1_127590-t26_1::g.18094::m.18094
9908	1.1431	125.2849	0.0091	Gene.18084::ACA1_127450-t26_1::g.18084::m.18084	Gene.18093::ACA1_127590-t26_1::g.18093::m.18093
9909	8.2643	48.0361	0.1720	Gene.18084::ACA1_127450-t26_1::g.18084::m.18084	Gene.18118::ACA1_127660-t26_1::g.18118::m.18118
9910	0.9409	64.8130	0.0145	Gene.18084::ACA1_127450-t26_1::g.18084::m.18084	Gene.18117::ACA1_127660-t26_1::g.18117::m.18117
9911	0.0159	0.0603	0.2636	Gene.18084::ACA1_127450-t26_1::g.18084::m.18084	Gene.18119::ACA1_127660-t26_1::g.18119::m.18119
9912	0.9168	67.5360	0.0136	Gene.18084::ACA1_127450-t26_1::g.18084::m.18084	Gene.18120::ACA1_127660-t26_1::g.18120::m.18120
9913	1.1015	67.1757	0.0164	Gene.18084::ACA1_127450-t26_1::g.18084::m.18084	Gene.18096::ACA1_127590-t26_1::g.18096::m.18096
9914	9.7203	28.8397	0.3370	Gene.18085::ACA1_127450-t26_1::g.18085::m.18085	Gene.18095::ACA1_127590-t26_1::g.18095::m.18095
9915	1.1325	15.3585	0.0737	Gene.18085::ACA1_127450-t26_1::g.18085::m.18085	Gene.18094::ACA1_127590-t26_1::g.18094::m.18094
9916	4.0273	39.2434	0.1026	Gene.18085::ACA1_127450-t26_1::g.18085::m.18085	Gene.18093::ACA1_127590-t26_1::g.18093::m.18093
9917	1.1789	7.7935	0.1513	Gene.18085::ACA1_127450-t26_1::g.18085::m.18085	Gene.18118::ACA1_127660-t26_1::g.18118::m.18118
9918	2.1825	47.2827	0.0462	Gene.18085::ACA1_127450-t26_1::g.18085::m.18085	Gene.18117::ACA1_127660-t26_1::g.18117::m.18117
9919	13.3723	23.3461	0.5728	Gene.18085::ACA1_127450-t26_1::g.18085::m.18085	Gene.18119::ACA1_127660-t26_1::g.18119::m.18119
9920	3.6810	31.2458	0.1178	Gene.18085::ACA1_127450-t26_1::g.18085::m.18085	Gene.18120::ACA1_127660-t26_1::g.18120::m.18120
9921	3.6051	31.3277	0.1151	Gene.18085::ACA1_127450-t26_1::g.18085::m.18085	Gene.18096::ACA1_127590-t26_1::g.18096::m.18096
9922	0.0047	0.0363	0.1289	Gene.18086::ACA1_127450-t26_1::g.18086::m.18086	Gene.18120::ACA1_127660-t26_1::g.18120::m.18120
9923	15.3453	19.4930	0.7872	Gene.18086::ACA1_127450-t26_1::g.18086::m.18086	Gene.18118::ACA1_127660-t26_1::g.18118::m.18118
9924	21.6920	0.6488	33.4315	Gene.18086::ACA1_127450-t26_1::g.18086::m.18086	Gene.18117::ACA1_127660-t26_1::g.18117::m.18117
9925	0.9890	8.1105	0.1219	Gene.18086::ACA1_127450-t26_1::g.18086::m.18086	Gene.18119::ACA1_127660-t26_1::g.18119::m.18119
9926	0.0147	0.0328	0.4488	Gene.18086::ACA1_127450-t26_1::g.18086::m.18086	Gene.18096::ACA1_127590-t26_1::g.18096::m.18096
9927	23.6075	1.7520	13.4745	Gene.18086::ACA1_127450-t26_1::g.18086::m.18086	Gene.18094::ACA1_127590-t26_1::g.18094::m.18094
9928	21.4227	0.3518	60.8998	Gene.18086::ACA1_127450-t26_1::g.18086::m.18086	Gene.18093::ACA1_127590-t26_1::g.18093::m.18093
9929	0.8260	24.2251	0.0341	Gene.18086::ACA1_127450-t26_1::g.18086::m.18086	Gene.18095::ACA1_127590-t26_1::g.18095::m.18095
9930	0.0407	0.0402	1.0131	Gene.18087::ACA1_127470-t26_1::g.18087::m.18087	Gene.18097::ACA1_127600-t26_1::g.18097::m.18097
9931	1.6913	19.4983	0.0867	Gene.18087::ACA1_127470-t26_1::g.18087::m.18087	Gene.18098::ACA1_127600-t26_1::g.18098::m.18098
9932	1.5025	59.7192	0.0252	Gene.18087::ACA1_127470-t26_1::g.18087::m.18087	Gene.18099::ACA1_127600-t26_1::g.18099::m.18099
9933	0.0000	0.0000	0.4701	Gene.18088::ACA1_127470-t26_1::g.18088::m.18088	Gene.18098::ACA1_127600-t26_1::g.18098::m.18098
9934	1.7520	64.9971	0.0270	Gene.18088::ACA1_127470-t26_1::g.18088::m.18088	Gene.18097::ACA1_127600-t26_1::g.18097::m.18097
9935	1.4797	53.1619	0.0278	Gene.18088::ACA1_127470-t26_1::g.18088::m.18088	Gene.18099::ACA1_127600-t26_1::g.18099::m.18099
9936	0.0297	0.0406	0.7297	Gene.18089::ACA1_127470-t26_1::g.18089::m.18089	Gene.18099::ACA1_127600-t26_1::g.18099::m.18099
9937	1.7610	49.6882	0.0354	Gene.18089::ACA1_127470-t26_1::g.18089::m.18089	Gene.18098::ACA1_127600-t26_1::g.18098::m.18098
9938	1.5158	59.0120	0.0257	Gene.18089::ACA1_127470-t26_1::g.18089::m.18089	Gene.18097::ACA1_127600-t26_1::g.18097::m.18097
9939	0.9758	10.7408	0.0909	Gene.18093::ACA1_127590-t26_1::g.18093::m.18093	Gene.18118::ACA1_127660-t26_1::g.18118::m.18118
9940	0.0049	0.0495	0.0982	Gene.18093::ACA1_127590-t26_1::g.18093::m.18093	Gene.18117::ACA1_127660-t26_1::g.18117::m.18117
9941	0.7996	97.7546	0.0082	Gene.18093::ACA1_127590-t26_1::g.18093::m.18093	Gene.18119::ACA1_127660-t26_1::g.18119::m.18119
9942	21.3278	0.7005	30.4484	Gene.18093::ACA1_127590-t26_1::g.18093::m.18093	Gene.18120::ACA1_127660-t26_1::g.18120::m.18120
9943	0.0132	0.0001	99.0000	Gene.18094::ACA1_127590-t26_1::g.18094::m.18094	Gene.18118::ACA1_127660-t26_1::g.18118::m.18118
9944	2.1885	71.6668	0.0305	Gene.18094::ACA1_127590-t26_1::g.18094::m.18094	Gene.18117::ACA1_127660-t26_1::g.18117::m.18117
9945	21.2583	1.3439	15.8179	Gene.18094::ACA1_127590-t26_1::g.18094::m.18094	Gene.18119::ACA1_127660-t26_1::g.18119::m.18119
9946	3.1436	43.1236	0.0729	Gene.18094::ACA1_127590-t26_1::g.18094::m.18094	Gene.18120::ACA1_127660-t26_1::g.18120::m.18120
9947	7.2006	49.9665	0.1441	Gene.18095::ACA1_127590-t26_1::g.18095::m.18095	Gene.18118::ACA1_127660-t26_1::g.18118::m.18118
9948	0.8729	33.6357	0.0260	Gene.18095::ACA1_127590-t26_1::g.18095::m.18095	Gene.18117::ACA1_127660-t26_1::g.18117::m.18117
9949	0.0051	0.0369	0.1370	Gene.18095::ACA1_127590-t26_1::g.18095::m.18095	Gene.18119::ACA1_127660-t26_1::g.18119::m.18119
9950	0.7651	26.5393	0.0288	Gene.18095::ACA1_127590-t26_1::g.18095::m.18095	Gene.18120::ACA1_127660-t26_1::g.18120::m.18120
9951	0.0205	0.0002	99.0000	Gene.18096::ACA1_127590-t26_1::g.18096::m.18096	Gene.18120::ACA1_127660-t26_1::g.18120::m.18120
9952	14.8823	20.3518	0.7313	Gene.18096::ACA1_127590-t26_1::g.18096::m.18096	Gene.18118::ACA1_127660-t26_1::g.18118::m.18118
9953	21.4827	1.2280	17.4940	Gene.18096::ACA1_127590-t26_1::g.18096::m.18096	Gene.18117::ACA1_127660-t26_1::g.18117::m.18117
9954	1.0116	3.1233	0.3239	Gene.18096::ACA1_127590-t26_1::g.18096::m.18096	Gene.18119::ACA1_127660-t26_1::g.18119::m.18119
9955	1.0916	76.7757	0.0142	Gene.18122::ACA1_127870-t26_1::g.18122::m.18122	Gene.21272::ACA1_150080-t26_1::g.21272::m.21272
9956	0.3148	100.3292	0.0031	Gene.18122::ACA1_127870-t26_1::g.18122::m.18122	Gene.21271::ACA1_150080-t26_1::g.21271::m.21271
9957	1.6405	7.0891	0.2314	Gene.18123::ACA1_127870-t26_1::g.18123::m.18123	Gene.21272::ACA1_150080-t26_1::g.21272::m.21272
9958	1.2804	5.6081	0.2283	Gene.18123::ACA1_127870-t26_1::g.18123::m.18123	Gene.21271::ACA1_150080-t26_1::g.21271::m.21271
9959	0.4110	0.5900	0.6966	Gene.18124::ACA1_127870-t26_1::g.18124::m.18124	Gene.21272::ACA1_150080-t26_1::g.21272::m.21272
9960	1.0967	2.6547	0.4131	Gene.18124::ACA1_127870-t26_1::g.18124::m.18124	Gene.21271::ACA1_150080-t26_1::g.21271::m.21271
9961	0.0001	0.0781	0.0010	Gene.18125::ACA1_127880-t26_1::g.18125::m.18125	Gene.21276::ACA1_150090-t26_1::g.21276::m.21276
9962	0.8877	15.6250	0.0568	Gene.18125::ACA1_127880-t26_1::g.18125::m.18125	Gene.21277::ACA1_150090-t26_1::g.21277::m.21277
9963	0.0160	0.0100	1.5968	Gene.18126::ACA1_127880-t26_1::g.18126::m.18126	Gene.21277::ACA1_150090-t26_1::g.21277::m.21277
9964	0.8528	59.9393	0.0142	Gene.18126::ACA1_127880-t26_1::g.18126::m.18126	Gene.21276::ACA1_150090-t26_1::g.21276::m.21276
9965	1.1031	11.4466	0.0964	Gene.18127::ACA1_127890-t26_1::g.18127::m.18127	Gene.21279::ACA1_150100-t26_1::g.21279::m.21279
9966	0.0027	0.0711	0.0383	Gene.18127::ACA1_127890-t26_1::g.18127::m.18127	Gene.21278::ACA1_150100-t26_1::g.21278::m.21278
9967	0.0087	0.0057	1.5208	Gene.18128::ACA1_127890-t26_1::g.18128::m.18128	Gene.21279::ACA1_150100-t26_1::g.21279::m.21279
9968	0.9896	8.8353	0.1120	Gene.18128::ACA1_127890-t26_1::g.18128::m.18128	Gene.21278::ACA1_150100-t26_1::g.21278::m.21278
9969	0.1010	0.8907	0.1134	Gene.18133::ACA1_128020-t26_1::g.18133::m.18133	Gene.21265::ACA1_150060-t26_1::g.21265::m.21265
9970	1.0692	10.5851	0.1010	Gene.18133::ACA1_128020-t26_1::g.18133::m.18133	Gene.21266::ACA1_150060-t26_1::g.21266::m.21266
9971	0.0000	0.0344	0.0010	Gene.18162::ACA1_128170-t26_1::g.18162::m.18162	Gene.18178::ACA1_128240-t26_1::g.18178::m.18178
9972	1.2699	14.7798	0.0859	Gene.18162::ACA1_128170-t26_1::g.18162::m.18162	Gene.18176::ACA1_128240-t26_1::g.18176::m.18176
9973	0.9901	31.7262	0.0312	Gene.18162::ACA1_128170-t26_1::g.18162::m.18162	Gene.18175::ACA1_128240-t26_1::g.18175::m.18175
9974	15.7796	19.9297	0.7918	Gene.18215::ACA1_128530-t26_1::g.18215::m.18215	Gene.29418::ACA1_207820-t26_1::g.29418::m.29418
9975	0.2371	105.4537	0.0022	Gene.18215::ACA1_128530-t26_1::g.18215::m.18215	Gene.29417::ACA1_207820-t26_1::g.29417::m.29417
9976	0.3096	0.2349	1.3178	Gene.18216::ACA1_128530-t26_1::g.18216::m.18216	Gene.29418::ACA1_207820-t26_1::g.29418::m.29418
9977	1.5324	29.9687	0.0511	Gene.18216::ACA1_128530-t26_1::g.18216::m.18216	Gene.29417::ACA1_207820-t26_1::g.29417::m.29417
9978	0.0461	0.1050	0.4392	Gene.18219::ACA1_128550-t26_1::g.18219::m.18219	Gene.39184::ACA1_285680-t26_1::g.39184::m.39184
9979	1.7063	60.4444	0.0282	Gene.18219::ACA1_128550-t26_1::g.18219::m.18219	Gene.39185::ACA1_285680-t26_1::g.39185::m.39185
9980	1.2212	57.0579	0.0214	Gene.18219::ACA1_128550-t26_1::g.18219::m.18219	Gene.39186::ACA1_285680-t26_1::g.39186::m.39186
9981	0.0706	0.0549	1.2875	Gene.18220::ACA1_128550-t26_1::g.18220::m.18220	Gene.39185::ACA1_285680-t26_1::g.39185::m.39185
9982	1.1222	64.3272	0.0174	Gene.18220::ACA1_128550-t26_1::g.18220::m.18220	Gene.39184::ACA1_285680-t26_1::g.39184::m.39184
9983	2.2781	1.2642	1.8021	Gene.18220::ACA1_128550-t26_1::g.18220::m.18220	Gene.39186::ACA1_285680-t26_1::g.39186::m.39186
9984	0.1703	0.3759	0.4530	Gene.18223::ACA1_128560-t26_1::g.18223::m.18223	Gene.50326::ACA1_389700-t26_1::g.50326::m.50326
9985	1.4256	66.7322	0.0214	Gene.18223::ACA1_128560-t26_1::g.18223::m.18223	Gene.50325::ACA1_389700-t26_1::g.50325::m.50325
9986	0.3539	101.6391	0.0035	Gene.18237::ACA1_128810-t26_1::g.18237::m.18237	Gene.19217::ACA1_137580-t26_1::g.19217::m.19217
9987	1.3901	66.1790	0.0210	Gene.18255::ACA1_128870-t26_1::g.18255::m.18255	Gene.43974::ACA1_337740-t26_1::g.43974::m.43974
9988	0.0019	0.0240	0.0785	Gene.18255::ACA1_128870-t26_1::g.18255::m.18255	Gene.43973::ACA1_337740-t26_1::g.43973::m.43973
9989	0.0086	0.0001	99.0000	Gene.18256::ACA1_128870-t26_1::g.18256::m.18256	Gene.43974::ACA1_337740-t26_1::g.43974::m.43974
9990	1.1980	22.7065	0.0528	Gene.18256::ACA1_128870-t26_1::g.18256::m.18256	Gene.43973::ACA1_337740-t26_1::g.43973::m.43973
9991	0.0238	0.0506	0.4705	Gene.18292::ACA1_129520-t26_1::g.18292::m.18292	Gene.18297::ACA1_129540-t26_1::g.18297::m.18297
9992	0.0647	0.1664	0.3887	Gene.18352::ACA1_130300-t26_1::g.18352::m.18352	Gene.18361::ACA1_130450-t26_1::g.18361::m.18361
9993	1.2036	60.8085	0.0198	Gene.18352::ACA1_130300-t26_1::g.18352::m.18352	Gene.18362::ACA1_130450-t26_1::g.18362::m.18362
9994	0.1062	0.1691	0.6277	Gene.18353::ACA1_130300-t26_1::g.18353::m.18353	Gene.18362::ACA1_130450-t26_1::g.18362::m.18362
9995	1.0124	61.2931	0.0165	Gene.18353::ACA1_130300-t26_1::g.18353::m.18353	Gene.18361::ACA1_130450-t26_1::g.18361::m.18361
9996	0.0178	0.0156	1.1405	Gene.18354::ACA1_130300-t26_1::g.18354::m.18354	Gene.18364::ACA1_130450-t26_1::g.18364::m.18364
9997	1.0555	93.0309	0.0113	Gene.18428::ACA1_130610-t26_1::g.18428::m.18428	Gene.18437::ACA1_130730-t26_1::g.18437::m.18437
9998	1.0702	63.5065	0.0169	Gene.18428::ACA1_130610-t26_1::g.18428::m.18428	Gene.18436::ACA1_130730-t26_1::g.18436::m.18436
9999	0.1127	0.4865	0.2316	Gene.18428::ACA1_130610-t26_1::g.18428::m.18428	Gene.18435::ACA1_130730-t26_1::g.18435::m.18435
10000	1.7930	2.7856	0.6437	Gene.18429::ACA1_130610-t26_1::g.18429::m.18429	Gene.18437::ACA1_130730-t26_1::g.18437::m.18437
10001	0.2009	0.1375	1.4605	Gene.18429::ACA1_130610-t26_1::g.18429::m.18429	Gene.18436::ACA1_130730-t26_1::g.18436::m.18436
10002	1.3649	53.6233	0.0255	Gene.18429::ACA1_130610-t26_1::g.18429::m.18429	Gene.18435::ACA1_130730-t26_1::g.18435::m.18435
10003	0.0080	0.1051	0.0763	Gene.18430::ACA1_130610-t26_1::g.18430::m.18430	Gene.18437::ACA1_130730-t26_1::g.18437::m.18437
10004	1.1203	75.7999	0.0148	Gene.18430::ACA1_130610-t26_1::g.18430::m.18430	Gene.18436::ACA1_130730-t26_1::g.18436::m.18436
10005	0.8304	95.5187	0.0087	Gene.18430::ACA1_130610-t26_1::g.18430::m.18430	Gene.18435::ACA1_130730-t26_1::g.18435::m.18435
10006	5.5546	42.9730	0.1293	Gene.18447::ACA1_130960-t26_1::g.18447::m.18447	Gene.28242::ACA1_198710-t26_1::g.28242::m.28242
10007	0.0900	4.1204	0.0218	Gene.18447::ACA1_130960-t26_1::g.18447::m.18447	Gene.28241::ACA1_198710-t26_1::g.28241::m.28241
10008	0.2177	0.1112	1.9571	Gene.18448::ACA1_130960-t26_1::g.18448::m.18448	Gene.28242::ACA1_198710-t26_1::g.28242::m.28242
10009	2.8117	10.7613	0.2613	Gene.18448::ACA1_130960-t26_1::g.18448::m.18448	Gene.28241::ACA1_198710-t26_1::g.28241::m.28241
10010	1.0187	57.0469	0.0179	Gene.18479::ACA1_131150-t26_1::g.18479::m.18479	Gene.44734::ACA1_353230-t26_1::g.44734::m.44734
10011	1.0770	5.6482	0.1907	Gene.18479::ACA1_131150-t26_1::g.18479::m.18479	Gene.19224::ACA1_137610-t26_1::g.19224::m.19224
10012	0.5321	75.9828	0.0070	Gene.18479::ACA1_131150-t26_1::g.18479::m.18479	Gene.19225::ACA1_137610-t26_1::g.19225::m.19225
10013	0.1452	0.1195	1.2148	Gene.18480::ACA1_131150-t26_1::g.18480::m.18480	Gene.44734::ACA1_353230-t26_1::g.44734::m.44734
10014	0.3877	0.1794	2.1610	Gene.18480::ACA1_131150-t26_1::g.18480::m.18480	Gene.19225::ACA1_137610-t26_1::g.19225::m.19225
10015	18.8620	0.1905	99.0000	Gene.18480::ACA1_131150-t26_1::g.18480::m.18480	Gene.19224::ACA1_137610-t26_1::g.19224::m.19224
10016	11.9677	0.1876	63.7995	Gene.18480::ACA1_131150-t26_1::g.18480::m.18480	Gene.19226::ACA1_137610-t26_1::g.19226::m.19226
10017	1.8902	6.5585	0.2882	Gene.18481::ACA1_131150-t26_1::g.18481::m.18481	Gene.19223::ACA1_137600-t26_1::g.19223::m.19223
10018	0.1107	0.1085	1.0197	Gene.18481::ACA1_131150-t26_1::g.18481::m.18481	Gene.44736::ACA1_353230-t26_1::g.44736::m.44736
10019	3.1259	1.8272	1.7107	Gene.18481::ACA1_131150-t26_1::g.18481::m.18481	Gene.44735::ACA1_353230-t26_1::g.44735::m.44735
10020	0.0875	0.2049	0.4270	Gene.18482::ACA1_131160-t26_1::g.18482::m.18482	Gene.44737::ACA1_353340-t26_1::g.44737::m.44737
10021	0.7177	79.2647	0.0091	Gene.18482::ACA1_131160-t26_1::g.18482::m.18482	Gene.44739::ACA1_353340-t26_1::g.44739::m.44739
10022	11.2223	32.1265	0.3493	Gene.18483::ACA1_131160-t26_1::g.18483::m.18483	Gene.44737::ACA1_353340-t26_1::g.44737::m.44737
10023	0.0944	0.1719	0.5492	Gene.18483::ACA1_131160-t26_1::g.18483::m.18483	Gene.44739::ACA1_353340-t26_1::g.44739::m.44739
10024	0.0298	0.0529	0.5643	Gene.18486::ACA1_131180-t26_1::g.18486::m.18486	Gene.42178::ACA1_317680-t26_1::g.42178::m.42178
10025	1.0790	6.8106	0.1584	Gene.18486::ACA1_131180-t26_1::g.18486::m.18486	Gene.42181::ACA1_317680-t26_1::g.42181::m.42181
10026	1.2372	47.6455	0.0260	Gene.18487::ACA1_131180-t26_1::g.18487::m.18487	Gene.42178::ACA1_317680-t26_1::g.42178::m.42178
10027	0.0361	0.0943	0.3828	Gene.18488::ACA1_131180-t26_1::g.18488::m.18488	Gene.42181::ACA1_317680-t26_1::g.42181::m.42181
10028	0.9859	75.0465	0.0131	Gene.18488::ACA1_131180-t26_1::g.18488::m.18488	Gene.42178::ACA1_317680-t26_1::g.42178::m.42178
10029	0.9684	12.6165	0.0768	Gene.18489::ACA1_131180-t26_1::g.18489::m.18489	Gene.42178::ACA1_317680-t26_1::g.42178::m.42178
10030	13.7476	26.1466	0.5258	Gene.18508::ACA1_131230-t26_1::g.18508::m.18508	Gene.28034::ACA1_196710-t26_1::g.28034::m.28034
10031	0.0598	0.4791	0.1247	Gene.18508::ACA1_131230-t26_1::g.18508::m.18508	Gene.28033::ACA1_196710-t26_1::g.28033::m.28033
10032	0.0973	0.6995	0.1391	Gene.18508::ACA1_131230-t26_1::g.18508::m.18508	Gene.18520::ACA1_131380-t26_1::g.18520::m.18520
10033	0.8527	7.2678	0.1173	Gene.18508::ACA1_131230-t26_1::g.18508::m.18508	Gene.28054::ACA1_196960-t26_1::g.28054::m.28054
10034	0.0079	0.0876	0.0900	Gene.18508::ACA1_131230-t26_1::g.18508::m.18508	Gene.28053::ACA1_196960-t26_1::g.28053::m.28053
10035	5.7575	46.0674	0.1250	Gene.18508::ACA1_131230-t26_1::g.18508::m.18508	Gene.18522::ACA1_131380-t26_1::g.18522::m.18522
10036	0.7182	98.6322	0.0073	Gene.18508::ACA1_131230-t26_1::g.18508::m.18508	Gene.28036::ACA1_196710-t26_1::g.28036::m.28036
10037	1.1591	7.6877	0.1508	Gene.18508::ACA1_131230-t26_1::g.18508::m.18508	Gene.28035::ACA1_196710-t26_1::g.28035::m.28035
10038	1.0790	7.9055	0.1365	Gene.18508::ACA1_131230-t26_1::g.18508::m.18508	Gene.18521::ACA1_131380-t26_1::g.18521::m.18521
10039	0.8379	68.0558	0.0123	Gene.18508::ACA1_131230-t26_1::g.18508::m.18508	Gene.43251::ACA1_327370-t26_1::g.43251::m.43251
10040	0.0225	0.2037	0.1105	Gene.18508::ACA1_131230-t26_1::g.18508::m.18508	Gene.43250::ACA1_327370-t26_1::g.43250::m.43250
10041	0.0595	0.0422	1.4076	Gene.18509::ACA1_131230-t26_1::g.18509::m.18509	Gene.28034::ACA1_196710-t26_1::g.28034::m.28034
10042	1.2751	63.6706	0.0200	Gene.18509::ACA1_131230-t26_1::g.18509::m.18509	Gene.28033::ACA1_196710-t26_1::g.28033::m.28033
10043	1.2503	62.7571	0.0199	Gene.18509::ACA1_131230-t26_1::g.18509::m.18509	Gene.18520::ACA1_131380-t26_1::g.18520::m.18520
10044	0.0225	0.0061	3.7112	Gene.18509::ACA1_131230-t26_1::g.18509::m.18509	Gene.28054::ACA1_196960-t26_1::g.28054::m.28054
10045	0.8653	7.2730	0.1190	Gene.18509::ACA1_131230-t26_1::g.18509::m.18509	Gene.28053::ACA1_196960-t26_1::g.28053::m.28053
10046	0.0480	0.0657	0.7299	Gene.18509::ACA1_131230-t26_1::g.18509::m.18509	Gene.18522::ACA1_131380-t26_1::g.18522::m.18522
10047	1.0779	59.9339	0.0180	Gene.18509::ACA1_131230-t26_1::g.18509::m.18509	Gene.28036::ACA1_196710-t26_1::g.28036::m.28036
10048	0.9041	11.7349	0.0770	Gene.18509::ACA1_131230-t26_1::g.18509::m.18509	Gene.28035::ACA1_196710-t26_1::g.28035::m.28035
10049	0.9470	5.9787	0.1584	Gene.18509::ACA1_131230-t26_1::g.18509::m.18509	Gene.18521::ACA1_131380-t26_1::g.18521::m.18521
10050	0.0596	0.0312	1.9090	Gene.18509::ACA1_131230-t26_1::g.18509::m.18509	Gene.43251::ACA1_327370-t26_1::g.43251::m.43251
10051	0.7998	13.6579	0.0586	Gene.18509::ACA1_131230-t26_1::g.18509::m.18509	Gene.43250::ACA1_327370-t26_1::g.43250::m.43250
10052	0.0287	0.0564	0.5084	Gene.18510::ACA1_131230-t26_1::g.18510::m.18510	Gene.28036::ACA1_196710-t26_1::g.28036::m.28036
10053	1.4018	61.2415	0.0229	Gene.18510::ACA1_131230-t26_1::g.18510::m.18510	Gene.28034::ACA1_196710-t26_1::g.28034::m.28034
10054	0.7201	12.6179	0.0571	Gene.18510::ACA1_131230-t26_1::g.18510::m.18510	Gene.28033::ACA1_196710-t26_1::g.28033::m.28033
10055	1.0060	6.2207	0.1617	Gene.18510::ACA1_131230-t26_1::g.18510::m.18510	Gene.28054::ACA1_196960-t26_1::g.28054::m.28054
10056	1.5748	5.4186	0.2906	Gene.18510::ACA1_131230-t26_1::g.18510::m.18510	Gene.28053::ACA1_196960-t26_1::g.28053::m.28053
10057	0.1698	0.5048	0.3365	Gene.18510::ACA1_131230-t26_1::g.18510::m.18510	Gene.18523::ACA1_131380-t26_1::g.18523::m.18523
10058	1.5173	5.5962	0.2711	Gene.18510::ACA1_131230-t26_1::g.18510::m.18510	Gene.18522::ACA1_131380-t26_1::g.18522::m.18522
10059	1.1954	6.2588	0.1910	Gene.18510::ACA1_131230-t26_1::g.18510::m.18510	Gene.43251::ACA1_327370-t26_1::g.43251::m.43251
10060	1.2646	4.3954	0.2877	Gene.18510::ACA1_131230-t26_1::g.18510::m.18510	Gene.43250::ACA1_327370-t26_1::g.43250::m.43250
10061	1.8796	45.2080	0.0416	Gene.18513::ACA1_131240-t26_1::g.18513::m.18513	Gene.28061::ACA1_197190-t26_1::g.28061::m.28061
10062	1.3195	6.6515	0.1984	Gene.18513::ACA1_131240-t26_1::g.18513::m.18513	Gene.28060::ACA1_197190-t26_1::g.28060::m.28060
10063	1.4618	58.7431	0.0249	Gene.18514::ACA1_131250-t26_1::g.18514::m.18514	Gene.28043::ACA1_196730-t26_1::g.28043::m.28043
10064	4.0962	8.7896	0.4660	Gene.18514::ACA1_131250-t26_1::g.18514::m.18514	Gene.28045::ACA1_196730-t26_1::g.28045::m.28045
